t,x,y
240,335798.696,4251351.419
170,449029.831,4312547.932
250,408406.323,4311146.485
2770,446824.029,4248548.525
10,414104.643,4377248.062
360,381201.44,4209541.588
60,396090.599,4213512.354
4090,355834.724,4267701.632
120,342416.1,4368372.232
360,426420.367,4272606.696
240,397561.133,4259059.377
10,372562.051,4295496.995
240,434140.672,4368605.806
180,334328.161,4291526.229
1300,366128.464,4215147.375
390,376606.02,4243176.312
170,399950.751,4242475.589
60,435795.023,4282650.399
130,343151.367,4219818.865
150,399766.934,4315584.4
70,395722.965,4219118.141
200,416310.444,4391262.531
500,438919.908,4268168.781
50,374216.402,4400371.935
170,339291.214,4329365.294
200,326607.857,4333102.486
140,370172.433,4366036.487
160,341680.832,4337540.401
130,421641.131,4266767.335
40,362268.312,4352255.593
20,386532.126,4382620.275
30,347930.603,4366270.062
90,396090.599,4333803.209
760,448662.197,4299934.91
50,379363.272,4342679.04
40,433956.855,4367671.509
300,327526.941,4354124.189
380,368701.899,4260227.249
90,360613.961,4343379.763
2740,321644.804,4282650.399
240,402708.003,4261161.547
240,431567.237,4251351.419
280,369069.532,4219118.141
60,461345.555,4309511.464
440,367231.365,4396634.744
30,356386.175,4384255.296
60,439838.992,4333102.486
160,365760.83,4231497.589
20,352342.206,4373510.87
520,330284.192,4295730.57
80,340026.481,4282883.973
1140,446640.212,4272139.547
120,361533.044,4255555.76
1390,444250.594,4284752.569
40,393700.981,4335438.231
520,420170.596,4306007.847
250,434875.939,4245979.206
210,410060.674,4257891.504
130,388921.744,4279146.782
50,358591.976,4278212.484
770,435243.572,4318387.294
940,431751.053,4235001.206
150,415758.994,4222855.333
20,321460.987,4243176.312
40,422008.764,4387291.765
1310,424766.016,4211176.609
140,366863.731,4372576.573
290,391678.996,4317452.996
240,402156.552,4351554.87
120,369988.616,4399204.063
170,419251.513,4242709.163
130,409325.407,4210943.035
110,378811.822,4282883.973
40,467227.692,4310679.336
620,359694.877,4259993.675
210,375686.936,4351321.295
360,373848.769,4383554.573
580,430648.153,4268635.93
-10000,381569.073,4220519.588
90,385245.409,4275409.59
900,320358.086,4231964.737
30,439103.725,4335438.231
20,412817.925,4373744.445
270,365760.83,4336839.678
210,399766.934,4307409.294
270,372562.051,4212811.63
50,439471.358,4348751.976
230,394987.698,4277511.76
70,332857.627,4355292.061
20,340945.565,4233132.61
820,450500.365,4278679.633
270,449213.647,4212110.907
2060,328446.024,4263497.292
790,378444.188,4213045.205
1150,449213.647,4268402.356
70,331754.726,4235234.78
570,401053.652,4355525.636
150,355467.091,4400605.51
70,324034.422,4349452.699
550,383591.058,4211410.183
140,339658.848,4351321.295
100,335247.245,4358562.104
1120,366496.097,4264665.164
1110,446088.762,4254387.887
70,379547.089,4356927.083
430,401421.285,4300869.208
320,416310.444,4263497.292
1770,322380.071,4293628.399
230,320725.72,4211176.609
110,392414.263,4325628.103
130,360797.777,4236402.653
80,384693.958,4241307.717
100,358775.793,4364167.891
100,383958.691,4333569.635
120,353996.557,4304606.4
130,382488.157,4281716.101
260,380098.539,4221453.886
80,356569.991,4361364.998
140,343519,4310212.187
90,362268.312,4295263.421
160,364106.479,4347350.529
240,437449.374,4267935.207
190,363555.029,4218183.843
120,378811.822,4369773.679
10,415942.811,4382620.275
330,432853.954,4245512.057
280,410428.307,4316752.273
270,340577.932,4299234.187
30,363187.395,4355058.487
410,413920.826,4292460.527
30,335063.428,4306708.57
590,405649.071,4221220.312
50,451235.632,4236169.078
510,410795.941,4216548.822
360,425685.1,4304606.4
50,422008.764,4383087.424
880,459323.57,4257190.781
650,433405.404,4326328.826
60,379730.905,4357160.657
140,371459.15,4233833.333
60,343151.367,4317219.422
90,361165.411,4384021.722
60,365760.83,4291759.804
80,346643.885,4400605.51
70,331019.459,4310912.911
940,450132.731,4289657.633
1690,421273.497,4329598.869
220,330651.826,4266767.335
130,346092.435,4311380.06
340,440574.259,4303672.102
200,373848.769,4345014.784
200,384326.325,4391262.531
150,339842.665,4355992.785
110,454360.517,4311146.485
360,409509.223,4288256.186
140,348665.87,4281949.676
200,334511.978,4330533.167
530,448846.014,4292694.101
90,434140.672,4374211.594
100,451970.899,4217015.971
80,378076.554,4310679.336
240,385980.676,4363467.168
2270,351055.488,4265365.888
410,388921.744,4235001.206
900,447743.113,4209308.013
-10000,342048.466,4330533.167
930,451419.449,4279380.356
50,431015.786,4358562.104
100,360246.327,4304606.4
340,432670.137,4271672.399
130,377157.471,4363467.168
10,411163.574,4385189.594
270,336166.329,4254154.313
90,379179.455,4350854.146
920,346092.435,4259059.377
40,346092.435,4377014.488
70,339658.848,4402006.957
970,347195.336,4222154.609
130,325321.139,4344781.21
20,358959.61,4327029.55
430,437265.557,4272840.271
10,356018.541,4253687.164
80,358040.526,4343613.337
50,375503.12,4277511.76
80,395722.965,4230796.865
980,327710.757,4288256.186
50,454728.151,4329832.443
20,413737.009,4220753.163
70,379547.089,4399437.637
110,382120.524,4349919.848
800,392414.263,4376547.339
280,394620.064,4342679.04
50,401788.919,4212110.907
100,393884.797,4266066.611
60,338739.764,4228461.12
220,328078.391,4340343.295
1750,443515.327,4266300.186
60,343886.634,4235935.504
80,465940.974,4317920.145
360,342048.466,4271205.25
90,395171.515,4326095.252
130,451970.899,4336138.954
60,394803.881,4237570.525
70,327710.757,4236169.078
170,334695.795,4315584.4
70,397744.95,4213045.205
10,359511.06,4328197.422
180,354915.64,4348051.253
120,366679.914,4281015.378
160,334695.795,4292460.527
400,389473.195,4361832.147
1030,372562.051,4243176.312
50,426604.184,4385423.169
660,323482.971,4213278.779
500,372745.868,4252052.142
1790,413737.009,4343146.188
60,374584.036,4392430.403
200,397377.316,4268168.781
570,422008.764,4253220.015
220,427523.268,4285219.718
180,392230.446,4277044.612
50,441860.976,4219585.29
260,423663.115,4250884.27
120,384326.325,4282183.25
1730,445169.678,4251117.845
140,390392.279,4279380.356
320,397928.766,4284518.995
1760,418700.062,4335671.805
650,451603.265,4276577.463
100,453625.25,4223556.056
100,334511.978,4311847.209
110,347195.336,4327963.847
80,399950.751,4245044.908
60,450684.182,4326562.401
280,404546.17,4301803.506
470,441677.159,4265365.888
150,443882.961,4320022.315
100,336717.779,4273540.994
140,409693.04,4313248.655
170,395906.782,4275643.165
50,395355.332,4212578.056
30,449397.464,4326562.401
70,452154.716,4221453.886
220,362452.128,4214913.801
200,396458.232,4257190.781
410,434875.939,4305073.549
-10000,438000.824,4321657.337
790,361900.678,4245979.206
200,400502.201,4344314.061
100,462999.906,4300402.059
140,421089.68,4258825.802
460,331570.91,4395700.446
150,333960.528,4387058.19
230,411715.025,4314883.677
560,390759.912,4359262.827
200,407487.239,4336372.529
140,324402.055,4334503.933
10,352893.656,4387291.765
20,376789.837,4375379.466
70,415023.727,4368839.381
230,368701.899,4395700.446
500,419067.696,4304606.4
50,380466.173,4345481.933
110,381201.44,4231497.589
160,389840.828,4344781.21
110,328813.658,4382620.275
440,357305.259,4229628.993
0,421457.314,4373510.87
2070,335247.245,4264898.739
90,330468.009,4350153.423
330,344621.901,4217015.971
400,367047.548,4397802.616
40,415942.811,4241074.142
150,412450.292,4303204.953
370,342599.916,4211176.609
410,416126.627,4359963.551
260,411531.208,4249249.249
140,456933.952,4245044.908
790,441125.709,4247380.653
2100,418883.879,4210242.311
150,329365.108,4345014.784
100,355099.457,4393598.276
60,328262.208,4243643.461
980,344805.718,4256022.909
210,331570.91,4400138.361
50,398112.583,4238738.397
410,426236.55,4245979.206
90,398480.217,4259059.377
290,403075.636,4394766.148
440,454544.334,4294329.123
10,347195.336,4376080.19
130,341864.649,4299467.761
100,329916.559,4250183.547
60,372745.868,4308110.017
100,325321.139,4396167.595
250,413553.192,4218884.567
100,382120.524,4263497.292
2040,433956.855,4226125.376
120,344989.534,4360897.849
390,408773.956,4244577.759
150,368701.899,4238738.397
150,428074.718,4283584.697
570,458036.853,4263263.717
120,398847.85,4271905.973
80,379547.089,4397101.893
1660,445353.495,4287321.889
110,389473.195,4270971.675
1670,436162.656,4210709.46
150,427155.634,4310445.762
190,421641.131,4225424.652
1080,394068.614,4364401.466
190,376054.57,4225658.227
40,373664.952,4306708.57
350,416678.078,4291059.08
150,357121.442,4365569.338
160,325504.956,4259059.377
230,433221.588,4297832.74
110,357121.442,4258358.653
1130,383958.691,4253687.164
2540,432302.504,4219585.29
100,403443.27,4310212.187
70,346092.435,4393831.85
150,406751.972,4329131.72
380,405465.254,4253687.164
430,357856.709,4262329.419
50,355467.091,4258825.802
80,344989.534,4397802.616
260,343335.183,4265599.462
1860,451051.815,4257657.93
110,458036.853,4308110.017
500,395539.148,4227993.971
30,449948.914,4340576.869
280,409141.59,4323292.358
2990,357305.259,4268168.781
100,379363.272,4282650.399
130,401972.735,4332635.337
210,466492.424,4267468.058
160,394620.064,4259993.675
250,329365.108,4259059.377
150,329732.742,4290124.782
2120,437081.74,4211643.758
160,330100.375,4339876.146
760,322012.437,4314883.677
90,350687.855,4245278.483
60,350504.038,4372342.998
280,440758.076,4277511.76
120,339658.848,4330766.741
140,354915.64,4304372.825
250,325872.59,4253920.738
290,440206.625,4280314.654
120,389105.561,4382153.126
1710,434875.939,4234066.908
110,384510.142,4218650.992
190,348298.236,4345014.784
60,388002.66,4236169.078
1670,437081.74,4231497.589
130,381936.707,4386824.616
2630,421457.314,4222154.609
270,440574.259,4302037.081
160,426604.184,4312080.783
90,381569.073,4277511.76
80,402524.186,4243643.461
40,353077.473,4392663.978
70,334144.345,4350386.997
50,383407.241,4221687.46
2690,377892.738,4226358.95
240,395171.515,4303438.527
90,365209.38,4316985.847
350,455095.784,4246212.781
170,363187.395,4233833.333
120,379914.722,4388926.786
70,370356.25,4275409.59
70,347562.969,4367437.934
150,373664.952,4399904.786
130,396090.599,4253920.738
90,358591.976,4363700.742
1540,347746.786,4217483.12
310,418148.612,4267935.207
0,410795.941,4380751.679
140,415942.811,4392196.829
50,458588.303,4317219.422
1480,326607.857,4288489.761
120,383958.691,4280081.08
100,368701.899,4376313.764
40,380282.356,4373744.445
220,455647.235,4301102.783
240,372745.868,4338708.273
160,390392.279,4212811.63
130,352158.389,4346182.657
250,330651.826,4398036.191
120,364106.479,4298066.314
50,429361.435,4253920.738
80,463367.539,4261862.271
1120,363738.846,4396401.169
1790,383407.241,4243176.312
280,431934.87,4289190.484
680,446640.212,4264431.59
60,335063.428,4308810.74
420,413737.009,4212110.907
190,387267.393,4371875.849
140,379914.722,4335671.805
160,356937.625,4241541.291
210,410795.941,4264198.015
290,366863.731,4384488.871
80,388737.928,4269103.079
100,422376.398,4263730.866
200,409509.223,4233833.333
150,461161.738,4294796.272
880,453073.8,4281015.378
60,464286.623,4309044.315
340,408773.956,4339642.571
230,391311.362,4363700.742
180,333960.528,4273774.569
280,426971.817,4263964.441
20,339107.398,4345715.508
90,335798.696,4348518.401
230,408957.773,4240139.844
290,416126.627,4286621.165
110,351055.488,4283351.122
260,406751.972,4325861.677
100,326424.04,4347116.955
240,340945.565,4246679.93
120,392414.263,4273774.569
560,451603.265,4297832.74
110,354364.19,4360897.849
290,338188.314,4276577.463
60,352526.022,4296431.293
1990,432853.954,4223556.056
140,407303.422,4378182.36
210,396458.232,4247847.802
360,419802.963,4338007.55
390,397009.683,4354124.189
180,369437.166,4364868.615
90,449029.831,4318153.719
70,357121.442,4219351.716
850,359143.426,4243409.887
40,341497.016,4381919.552
950,367415.181,4244110.61
240,373113.501,4348051.253
270,411531.208,4276811.037
100,398847.85,4331934.614
70,375135.486,4309511.464
340,349768.771,4349452.699
310,419802.963,4309277.889
400,397928.766,4355058.487
140,453441.433,4335204.656
1810,372194.418,4244344.185
780,452706.166,4279146.782
170,430648.153,4271438.824
650,413737.009,4347584.104
200,371091.517,4362766.445
160,360981.594,4273540.994
50,415575.177,4367905.083
70,413553.192,4224023.205
140,384693.958,4241774.865
130,388737.928,4299701.336
130,353812.74,4306241.421
90,385980.676,4212811.63
700,331203.276,4259526.526
250,421641.131,4310212.187
290,430831.97,4284051.846
110,379914.722,4370007.253
160,337085.413,4397802.616
40,338923.581,4292460.527
350,391311.362,4240139.844
110,361349.228,4347817.678
240,416310.444,4345949.082
280,466492.424,4293861.974
140,350136.404,4307175.719
130,358591.976,4344080.486
910,363003.579,4393364.701
300,331019.459,4316051.549
50,363555.029,4379817.381
1210,364106.479,4249482.823
1230,385613.042,4237103.376
150,403075.636,4320255.89
210,401972.735,4257190.781
440,455279.601,4293161.25
570,405097.621,4220286.014
120,338004.497,4353890.614
210,429545.252,4290825.506
330,445353.495,4310445.762
110,354731.824,4214446.652
220,331570.91,4257190.781
50,324218.239,4381452.403
250,442596.243,4320489.464
100,375135.486,4283117.548
140,405649.071,4328898.145
170,376789.837,4349686.274
150,326424.04,4211176.609
140,434875.939,4314416.528
30,389473.195,4332168.188
40,372745.868,4370007.253
50,460058.837,4312314.358
90,375319.303,4336839.678
100,459323.57,4321190.188
110,336901.596,4323759.507
520,417229.528,4253687.164
600,425868.917,4307409.294
620,343151.367,4217249.545
130,392230.446,4287088.314
240,365944.647,4334737.507
200,379179.455,4270971.675
170,459691.204,4213045.205
200,340210.298,4211877.332
280,418700.062,4309745.038
160,412634.109,4298299.889
110,363555.029,4280781.803
740,392414.263,4352489.168
550,403075.636,4358795.678
40,362819.762,4353189.891
1020,322380.071,4217249.545
520,379730.905,4252052.142
280,337085.413,4277978.909
210,391311.362,4211877.332
70,467411.508,4319321.592
70,381017.623,4211176.609
110,370540.067,4397335.467
160,358591.976,4348985.55
750,433589.221,4300869.208
160,321828.62,4333803.209
230,396274.415,4236636.227
360,370540.067,4342211.891
140,401605.102,4264665.164
310,444802.045,4306708.57
90,388921.744,4384021.722
170,402524.186,4341277.593
140,440574.259,4339408.997
3470,326607.857,4264665.164
410,439471.358,4219118.141
130,418148.612,4348751.976
150,366496.097,4282416.824
670,392414.263,4362299.296
290,434692.122,4368372.232
270,380833.806,4212811.63
10,419067.696,4385423.169
50,358408.159,4390328.233
130,451603.265,4330066.018
130,330651.826,4227526.822
30,331387.093,4307175.719
110,365393.197,4380518.105
280,429729.069,4249716.398
250,385429.226,4316752.273
140,347562.969,4240139.844
300,403443.27,4281248.952
50,341129.382,4385890.318
230,408222.506,4277978.909
300,370723.883,4339175.422
100,363187.395,4301336.357
100,364841.746,4317452.996
120,356569.991,4321190.188
440,390208.462,4388226.063
230,419802.963,4235234.78
200,391127.546,4313715.804
100,341129.382,4268168.781
400,412817.925,4282883.973
620,365025.563,4252986.44
310,433037.771,4288022.612
520,351055.488,4272373.122
250,441309.526,4252519.291
50,426236.55,4370941.551
670,329548.925,4276811.037
140,383223.424,4233599.759
310,415575.177,4258358.653
90,381017.623,4286621.165
220,335614.879,4292226.953
270,373297.318,4353890.614
260,374584.036,4396401.169
110,368518.082,4283117.548
300,416861.894,4322591.635
130,351790.755,4318620.868
20,410612.124,4391496.105
270,431934.87,4308343.591
210,369988.616,4359496.402
170,353445.106,4217716.694
10,438736.091,4347350.529
-10000,335798.696,4326095.252
100,352342.206,4301569.932
320,327526.941,4334270.358
80,419986.78,4319088.017
40,331019.459,4306708.57
90,407119.605,4260694.398
70,335798.696,4228694.695
130,348665.87,4278679.633
310,445721.129,4306474.996
110,334879.612,4281015.378
130,464286.623,4263263.717
750,390759.912,4213278.779
1460,444802.045,4261862.271
110,343335.183,4328898.145
480,409141.59,4250183.547
30,339842.665,4317920.145
290,360797.777,4230796.865
250,379363.272,4257190.781
40,360062.51,4326328.826
210,344070.451,4351788.444
270,385061.592,4233599.759
210,413553.192,4245278.483
240,407854.872,4273307.42
120,337636.863,4316285.124
400,405832.888,4297132.017
160,424766.016,4312080.783
170,328629.841,4304372.825
350,463551.356,4216315.248
120,436530.29,4353657.04
330,406384.338,4345014.784
310,366128.464,4219585.29
1240,331387.093,4264898.739
690,442228.61,4262562.994
190,378076.554,4321423.762
310,436714.106,4274942.441
130,422744.031,4364167.891
150,344989.534,4333569.635
390,331203.276,4296197.719
620,422008.764,4322591.635
490,392046.63,4362065.721
360,408406.323,4240139.844
2730,365760.83,4267935.207
310,417597.162,4324460.23
560,433405.404,4252519.291
310,428258.535,4243643.461
80,388002.66,4226826.099
