Northing,Easthing,Elevation
3665568,392372,1223
3638618,388972,1137
3655368,378922,1282
3642868,406472,1010
3633568,410172,1121
3643368,394622,945
3664468,385422,1231
3624018,398672,1198
3652018,379872,1213
3643218,377922,1083
3650468,380672,1193
3630368,392222,1149
3649468,403222,915
3630868,368972,1087
3623518,364322,1234
3631068,410672,1155
3658968,363972,1558
3657968,407372,906
3664118,361772,1543
3626918,391622,1212
3663468,405172,941
3649118,417222,967
3642068,362372,1699
3642368,387922,1086
3623218,366022,1223
3650618,384272,1205
3643068,384872,1029
3643568,373472,1137
3648768,374322,1247
3655618,387722,1078
3647668,374772,1225
3636368,385472,1113
3655668,401372,924
3639568,403022,1021
3651368,401872,899
3654518,389822,1126
3652468,414072,939
3646118,367772,1307
3654418,379272,1232
3664168,415972,858
3624118,388172,1201
3633518,410372,1124
3632968,410772,1142
3639668,367322,1280
3644118,398072,951
3665868,362022,1555
3646268,382872,1135
3629268,400572,1161
3640268,406022,1033
3652068,399272,926
3644168,395372,948
3636018,390122,1132
3635418,384122,1068
3646118,378072,1123
3639768,388472,1168
3657268,382272,1180
3656718,367222,1580
3636018,410522,1100
3658918,411872,879
3642218,374522,1107
3640018,363022,1598
3663568,397072,1017
3632218,403922,1131
3647968,414572,983
3659368,402322,936
3627018,370122,1136
3630918,390622,1129
3650218,391372,1043
3642268,398522,968
3649918,393322,998
3624768,410772,1247
3626418,362272,1199
3619568,392472,1317
3651618,398372,932
3652918,370672,1629
3630368,396472,1179
3664718,370272,1400
3628668,393422,1163
3660818,389822,1051
3665218,388522,1153
3648318,369672,1340
3666018,367072,1
3641718,410072,1030
3631668,382472,1070
3661568,380672,1222
3664518,393772,1086
3660518,379272,1265
3664818,400572,1027
3665018,368372,1481
3651468,361522,1636
3662518,416522,874
3629018,400922,1162
3665918,374172,1327
3642318,368322,1255
3620568,369722,1259
3631918,384022,1083
3657918,417072,909
3659868,396072,1018
3646868,369272,1256
3627468,369972,1130
3635618,382672,1032
3627668,407722,1173
3636168,362222,1176
3649918,413922,962
3652318,403272,885
3637618,363372,1239
3639968,377122,1065
3656468,410722,900
3630068,389472,1160
3644068,364572,1613
3663268,396422,1021
3658918,372622,1477
3621468,403072,1268
3657468,372822,1652
3631768,381572,1066
3660818,414372,880
3627368,374222,1148
3662368,405872,933
3636218,397322,1031
3650418,394122,998
3653418,414422,932
3652618,386172,1156
3627768,391972,1271
3624668,415372,1270
3641618,377072,1055
3629818,411172,1173
3645968,388372,1046
3628318,397872,1168
3631918,375222,1051
3629018,382122,1128
3651668,386422,1291
3658918,386972,1097
3652418,408722,896
3630918,364072,1103
3637168,406422,1061
3664718,376622,1292
3635018,362072,1109
3645518,364872,1549
3627618,398522,1142
3643318,399172,954
3627168,396522,1161
3655318,384372,1153
3626768,381172,1149
3659318,411672,863
3656268,407222,874
3651768,410022,943
3631568,398822,1091
3636968,413922,1095
3657768,373572,1623
3641718,387622,1060
3621218,385872,1270
3666068,369172,1
3644818,410122,1010
3663218,406572,923
3650818,394722,989
3660318,385272,1175
3665468,367772,1453
3638618,405922,1043
3643918,371172,1208
3665618,367972,1451
3644018,410072,1010
3638668,365072,1241
3630418,406972,1149
3622068,389472,1251
3641068,381122,1016
3624418,391222,1209
3650268,376472,1231
3657968,378972,1259
3640718,382922,1005
3631018,390622,1127
3624268,362172,1217
3660468,368272,1480
3645318,406372,988
3650368,383222,1207
3623018,365472,1227
3655118,394022,1045
3641718,377772,1066
3622568,413872,1291
3645818,392722,983
3657318,406972,899
3622068,378872,1259
3654468,385872,1102
3628418,364922,1146
3624968,362272,1192
3661518,416172,871
3654218,382122,1191
3663068,377772,1311
3625568,399222,1169
3664318,366772,1534
3641618,378472,1062
3630268,396372,1174
3629718,406422,1160
3644918,412472,1009
3647068,400322,924
3647768,403172,937
3647068,383772,1149
3627718,396222,1141
3643068,415172,1030
3637918,379822,1032
3650618,389422,1147
3644168,380272,1148
3635768,385072,1100
3663718,371722,1373
3663318,371522,1365
3652618,376572,1312
3644268,413222,1025
3621318,385622,1273
3657318,380872,1208
3622518,397272,1251
3625218,363872,1226
3650868,398872,929
3650218,409922,952
3637268,401972,1033
3663568,389522,1092
3631768,387272,1122
3648768,415022,973
3651268,369872,1602
3639168,378472,1054
3641468,388972,980
3627518,401772,1175
3642068,403722,1018
3629168,417322,1196
3662918,391172,1095
3624868,382772,1160
3623868,410472,1270
3621468,403172,1274
3645668,368922,1234
3644918,374822,1145
3628668,368372,1113
3628118,408122,1168
3622018,391022,1257
3619668,380272,1288
3626968,373672,1159
3649018,384422,1277
3646418,386022,1061
3642668,395622,951
3652518,386522,1171
3662268,393822,1144
3648068,362822,1473
3664868,415972,839
3631268,394822,1150
3628868,391222,1205
3660468,408872,899
3657418,361122,1647
3629718,387272,1182
3634518,386222,1116
3635318,373622,1071
3654718,381422,1186
3624018,415572,1282
3641668,367222,1354
3660618,394472,1027
3625418,390022,1224
3648918,391922,1007
3628518,403672,1177
3643068,387672,1074
3656768,395772,1002
3636168,382022,1020
3640818,403822,1016
3665468,389922,1179
3620468,370072,1273
3654568,376822,1380
3651868,378072,1237
3621568,370122,1252
3630918,403622,1147
3622418,398672,1217
3644868,389622,1104
3650568,366972,1589
3658618,372622,1485
3620168,367372,1265
3627118,394872,1151
3664668,366572,1509
3641668,409822,1032
3621618,390622,1259
3630068,372372,1089
3634118,371422,1058
3634418,404722,1099
3641018,380422,1028
3635568,375372,1052
3665768,377422,1270
3633718,402022,1101
3633168,403122,1115
3657968,388372,1065
3633618,406072,1111
3632518,380772,1069
3642418,413822,1026
3649418,405322,939
3620668,396722,1251
3663468,394872,1076
3639118,368772,1143
3654618,367472,1637
3638818,412322,1063
3636118,404322,1075
3655868,408122,866
3645118,384572,1062
3663968,416022,865
3640018,364272,1399
3655818,416472,924
3629218,362322,0
3621318,403322,1273
3635518,362872,1133
3633118,363472,1064
3646168,408972,993
3631668,397622,1153
3645518,383922,1078
3657468,404572,926
3655468,405472,900
3664968,394772,1075
3657568,389122,1066
3640418,392772,1044
3651318,390722,1230
3645018,396972,947
3653618,415122,924
3657068,386422,1096
3624218,399672,1191
3636668,406672,1065
3626468,413172,1223
3627518,410522,1203
3659468,372072,1417
3632268,414822,1147
3660018,390622,1042
3640468,412872,1056
3629568,394672,1177
3647718,363922,1548
3657918,366972,1495
3652318,413222,937
3655268,407622,877
3627568,369322,1156
3626418,397472,1159
3643668,364372,1631
3638618,365172,1258
3664818,403472,982
3634118,400622,1104
3632768,380072,1065
3643668,397872,942
3625918,406772,1201
3632668,365622,1070
3630718,369772,1083
3662918,402422,993
3655018,413272,918
3655668,364372,1569
3646718,380972,1216
3640318,369522,1186
3633668,395572,1060
3623918,405122,1247
3634918,408522,1098
3656118,373322,1632
3620718,389572,1274
3661118,374272,0
3619468,368972,1280
3658918,376072,1517
3631318,390422,1110
3662318,373922,1397
3643518,392272,965
3620368,364072,1275
3661168,401872,958
3665568,413072,876
3620968,375372,1279
3656368,396122,985
3628668,391422,1261
3653018,406622,882
3655168,376972,1351
3655718,381422,1212
3640418,396322,986
3643618,381672,1058
3657018,385572,1122
3647118,376872,1152
3635868,368572,1088
3652018,366922,1598
3649668,396372,944
3619968,412322,1345
3665718,413922,868
3654718,397122,952
3621118,406422,1295
3663168,364522,1610
3652718,375972,1332
3649368,400122,902
3644818,376522,1107
3633568,395172,1060
3631718,410872,1153
3621068,372672,1257
3624618,360922,1229
3645868,367422,1317
3639118,363822,1324
3655818,412672,912
3620468,385072,1285
3620868,373472,1256
3663068,392222,1085
3656918,368222,1560
3652418,382322,1167
3629368,387072,1173
3661768,370322,1450
3653718,371372,1602
3642568,392172,970
3660068,386222,1132
3621968,394372,1261
3629668,391772,1179
3634368,414522,1127
3658268,378672,1279
3620518,388022,1282
3623768,369822,1208
3639468,413472,1056
3646318,375672,1145
3638168,413722,1075
3658218,382422,1167
3623718,397822,1236
3658868,374172,1973
3666068,378922,1
3621918,367522,1242
3631068,371572,1066
3634718,360922,1122
3632568,397822,1096
3622268,417522,1310
3660568,371172,1406
3665418,416272,842
3622718,376322,1244
3643268,380072,1072
3633718,409072,1118
3630768,407372,1137
3638718,370672,1099
3656868,364872,1531
3664168,417422,873
3662268,373572,1376
3655468,361622,1628
3652618,398522,939
3631868,381972,1060
3658468,416822,899
3624418,373572,1190
3655218,378522,1294
3651818,377622,1234
3631768,385322,1112
3634818,384772,1094
3650368,397872,943
3636218,368872,1081
3651168,384572,1191
3653168,367422,1633
3628168,384772,1151
3619668,369722,1278
3634568,391672,1052
3658318,400572,945
3627268,409722,1195
3660568,415822,883
3636668,385672,1092
3656518,378972,1261
3631618,367822,1093
3626068,383672,1155
3636218,412422,1103
3650418,414872,960
3640418,389522,1124
3627818,415722,1217
3650768,365672,1616
3639768,382872,1006
3625718,410322,1227
3622168,365522,1239
3653668,416222,929
3663418,409272,904
3664518,389222,1153
3664618,413772,870
3627518,369822,1138
3634868,389422,1094
3644818,415322,1011
3635818,414772,1105
3636468,397222,1029
3623068,372272,1223
3664268,368972,1440
3650718,413722,955
3659418,389422,1061
3634218,409972,1106
3640218,377472,1069
3626818,364322,1158
3651518,371622,1468
3656368,371472,1662
3656518,394622,1075
3626218,360972,1225
3638418,395622,1022
3658568,387322,1093
3640068,412622,1056
3661418,365422,1576
3646018,371972,1197
3628468,405722,1172
3639918,366822,1334
3657318,384522,1134
3627618,377422,1132
3621218,362772,1263
3619768,369872,1281
3665668,415522,859
3635568,385672,1131
3643868,376622,1104
3661518,374622,1478
3650018,369922,1381
3637268,404372,1056
3649418,374672,1270
3621668,383872,1227
3645618,376672,1117
3629418,365722,1128
3638318,413372,1076
3643968,389422,1106
3653818,380172,1210
3652818,403722,894
3627168,403622,1191
3626218,373522,1165
3651368,407222,910
3660468,378922,1300
3653068,414622,931
3638918,391272,1105
3648668,403522,908
3643668,404822,999
3630018,399722,1121
3665168,384272,1223
3642468,416572,1028
3633068,388922,1087
3640468,364122,1503
3636168,406122,1073
3634768,416522,1121
3643368,385072,1029
3623368,398172,1209
3637418,370722,1079
3619668,409372,1365
3655068,373322,1498
3661018,366272,1546
3623118,369672,1224
3666018,403272,1
3645118,369872,1216
3657268,405922,902
3647418,367922,1315
3636218,375522,1037
3640118,391022,1074
3621368,389222,1263
3649068,413822,967
3628568,397172,1110
3655968,361172,1639
3634168,386022,1114
3648768,402372,919
3619468,395722,1287
3634268,381572,1038
3662168,397172,1001
3638118,369372,1108
3626418,408722,1196
3661218,389572,1051
3655268,401372,923
3627868,375422,1131
3637818,381472,988
3655618,415472,902
3631918,373922,1047
3653318,390572,1206
3639718,395922,1011
3654018,364322,1594
3649618,415972,964
3626018,386772,1198
3658268,363622,1536
3629068,409022,1170
3621368,403872,1256
3660068,374172,1688
3633668,364272,1055
3621418,379172,1257
3638368,398622,1000
3627368,367672,1175
3647718,372122,1223
3659418,385272,1207
3631668,370822,1062
3631268,403872,1145
3655118,390022,1108
3657168,392722,1038
3635118,375022,1046
3650318,362822,1566
3658468,400222,954
3654018,397322,964
3637268,401622,1025
3650968,411472,953
3646818,373272,1192
3640218,362622,1663
3627068,367172,1173
3649718,411372,963
3663868,368772,1431
3664018,390322,1122
3651018,412022,954
3640118,415822,1045
3656568,397922,966
3658268,378722,1266
3629118,364222,1139
3632068,375172,1050
3635068,384172,1071
3632268,406972,1121
3633668,415472,1139
3663968,397972,1009
3655468,386922,1087
3657768,416422,909
3623568,369322,1210
3643568,367522,1289
3640168,407422,1035
3636668,385072,1087
3657218,372172,1629
3628418,414722,1203
3656268,387472,1088
3636318,411822,1094
3634368,383122,1048
3637818,362672,1286
3643668,404472,980
3650718,414972,956
3623968,380322,1215
3653968,365472,1630
3642918,382772,1034
3655918,404972,891
3632318,376472,1043
3637168,377822,1029
3646468,393922,965
3654868,369222,1635
3630318,371872,1079
3643168,382372,1047
3640818,371622,1155
3643118,412872,1043
3658368,369522,1505
3659818,380122,1216
3626818,370772,1136
3659618,369722,1442
3628368,406922,1175
3656468,401322,924
3644518,384472,1062
3628418,397922,1158
3629068,365072,1139
3631368,379122,1081
3630218,370222,1085
3634568,367522,1065
3632518,374622,1040
3661068,361622,1662
3652018,407272,898
3648818,395022,972
3644768,364022,1589
3634968,362522,1136
3640518,382472,997
3639468,391272,1068
3661118,394022,1069
3660318,410172,886
3632668,370372,1049
3655668,368672,1642
3651268,370572,1490
3625468,378772,1190
3636518,415022,1090
3663118,397172,1012
3642218,384672,1022
3654718,371972,1709
3631818,406872,1129
3645068,385972,1040
3639468,363272,1514
3641468,416522,1042
3634418,413872,1112
3621518,370822,1253
3632368,403322,1126
3625268,371372,1179
3651318,410222,947
3621818,406172,1268
3650718,371022,1419
3623968,374822,1204
3656518,365472,1579
3641068,362722,1742
3628618,381472,1125
3627968,399272,1140
3628018,410472,1195
3657968,378272,1301
3631068,399022,1102
3646718,409772,982
3624018,366822,1204
3656268,413122,908
3648868,390422,1026
3630368,375172,1089
3645218,382422,1100
3656918,375222,1424
3625868,398672,1171
3652068,366222,1586
3638368,379972,1010
3621368,377572,1262
3640618,409722,1038
3650068,379972,1181
3652968,397822,947
3643668,415272,1022
3625168,372272,1193
3639268,380922,1019
3646568,398872,935
3642668,376522,1080
3622418,373622,1240
3663968,376022,1326
3628818,404472,1172
3623818,371122,1204
3625068,378922,1193
3661868,374722,1461
3634568,390422,1073
3620168,381922,1277
3638068,360922,1568
3619818,386972,1287
3639918,391772,1074
3662068,389272,1067
3633268,376772,1041
3629318,412522,1191
3652418,384372,1144
3666018,379972,1
3651518,366422,1594
3645968,382922,1119
3638268,401622,1012
3645818,397572,914
3631118,361372,1126
3645218,408922,997
3630618,404622,1149
3631718,364572,1088
3654618,400522,922
3642718,382022,1042
3619568,393622,1312
3622668,364022,1250
3622768,386322,1248
3665968,371322,1381
3637268,388322,1157
3630618,367222,1107
3628718,412772,1193
3648518,392522,991
3629468,416672,1177
3634018,393622,1057
3648118,367772,1383
3628818,379122,1126
3638268,367972,1154
3663618,407022,924
3653768,394472,1011
3625368,365672,1196
3657318,384822,1135
3658318,388322,1070
3633618,399672,1101
3664618,381422,1228
3622918,391172,1255
3629218,362222,1146
3640418,416622,1053
3631168,361822,1115
3654218,370672,1753
3665368,396472,1058
3661218,410522,886
3641568,366172,1367
3647468,408472,965
3648268,366972,1375
3638418,388972,1140
3647818,405872,932
3655468,404472,903
3649368,404372,926
3659918,382522,1160
3649818,376622,1234
3623268,389472,1236
3655468,387222,1086
3620018,365572,1264
3654718,375622,1418
3638818,386572,1080
3638418,377472,1037
3663668,388772,1095
3631218,399622,1143
3622168,412872,1292
3642168,411872,1041
3635718,416822,1102
3625668,414372,1237
3638918,381972,1003
3661568,407872,911
3632418,391172,1095
3657368,390572,1049
3635818,407272,1075
3628768,381822,1116
3635418,374822,1052
3626068,394572,1160
3642168,411322,1035
3662018,415722,864
3660018,377272,1374
3655068,379072,1278
3640818,397272,979
3639468,364872,1362
3660518,366522,1549
3663568,381572,1201
3663218,383822,1133
3634068,379622,1038
3658968,397872,991
3639868,416322,1052
3635968,405172,1078
3625468,363372,1190
3638118,406172,1049
3622568,386972,1224
3636818,367972,1111
3624018,415172,1283
3646968,364822,1389
3633518,387922,1100
3636118,409872,1102
3650818,392572,1033
3646618,365672,1460
3634968,368572,1053
3655268,388272,1101
3662568,413972,849
3664218,379272,1248
3638718,387972,1126
3653768,414072,925
3656968,417022,917
3620968,368022,1252
3636868,388622,1159
3625768,388672,1233
3645468,403022,964
3631268,373022,1068
3643318,408622,1011
3620068,378222,1304
3634368,392022,1058
3661718,390572,1071
3659418,400322,963
3643468,385272,1022
3639068,361022,1677
3635418,375722,1040
3664468,375272,1307
3642168,382222,1031
3652468,379722,1219
3637218,388722,1153
3632368,398922,1104
3627968,371272,1131
3623618,386022,1230
3645768,400172,935
3626118,408022,1195
3654818,417122,936
3620768,417422,1323
3627918,361522,1187
3648318,417372,976
3645468,374422,1163
3635718,404372,1086
3665818,398222,1047
3623118,386072,1249
3638218,370172,1102
3640568,379322,1045
3629468,362772,1138
3619668,388522,1303
3656718,402922,923
3623418,400222,1189
3635168,404422,1091
3658568,376772,1414
3651068,416022,952
3623418,406722,1239
3661218,395272,1065
3651018,395322,982
3630368,362822,1114
3627268,390372,1333
3622968,362872,1231
3656518,387922,1077
3650068,374872,1277
3635218,385222,1100
3635618,361322,1169
3644868,417572,1009
3646618,365322,1462
3632368,372022,1051
3642568,386822,1041
3628568,381922,1125
3648268,385772,1125
3656868,395072,1049
3619768,411022,1382
